rec_id,obc_timeStamp,gps_utcTime,gps_latitude,gps_longitude,gps_fixQuality,gps_dilution,gps_speed,lfm_netCounts,lfm_posCounts,lfm_temperature,lfm_integratedCorrFlow,lfm_instantFlow,gfs_gasFlow,gfs_gasTemp,gfs_netGasVolume,jm3_netjoule,jm3_voltage,jm3_current,sup_VoltageIn,all_energy,message_id,volt_voltage,volt_difference,Lap,Time
777,1688797128.55,06.18.47,-8.895787767,116.30330495,1.0,0.9,12.9,4905.0,4939.0,29.0,0.8038,0.0993,,,,555.833,13258.0,-22.0,16106.0,0.895641,504_202307_08_0617_35_0000728,,,2,6.313486111075555
778,1688797128.65,06.18.47,-8.895787767,116.30330495,1.0,0.9,12.9,4906.0,4940.0,29.0,0.804,0.0983,,,,555.833,13260.0,-19.0,16085.0,0.895841,504_202307_08_0617_35_0000729,,,2,6.313513888924445
779,1688797128.75,06.18.47,-8.895787767,116.30330495,1.0,0.9,12.9,4907.0,4941.0,29.0,0.8041,0.0983,,,,555.833,13260.0,-19.0,16068.0,0.895941,504_202307_08_0617_35_0000730,,,2,6.313541666702222
780,1688797128.84,06.18.48,-8.8957786,116.303336617,1.0,0.9,12.6,4908.0,4942.0,29.0,0.8043,0.0983,,,,555.833,13258.0,-20.0,16102.0,0.896141,504_202307_08_0617_35_0000731,,,2,6.3135666666666665
781,1688797128.94,06.18.48,-8.8957786,116.303336617,1.0,0.9,12.6,4909.0,4943.0,29.0,0.8045,0.0983,,,,555.833,13258.0,-20.0,16077.0,0.896341,504_202307_08_0617_35_0000732,,,2,6.313594444444444
782,1688797129.04,06.18.48,-8.8957786,116.303336617,1.0,0.9,12.6,4910.0,4944.0,29.0,0.8046,0.0983,,,,555.915,13260.0,10.0,16089.0,0.896455,504_202307_08_0617_35_0000733,,,2,6.3136222222222225
783,1688797129.14,06.18.48,-8.8957786,116.303336617,1.0,0.9,12.6,4911.0,4945.0,29.0,0.8048,0.0983,,,,555.915,13260.0,10.0,16089.0,0.896655,504_202307_08_0617_35_0000734,,,2,6.31365
784,1688797129.25,06.18.48,-8.8957786,116.303336617,1.0,0.9,12.6,4912.0,4946.0,29.0,0.805,0.0983,,,,555.913,13258.0,-22.0,16081.0,0.896854,504_202307_08_0617_35_0000735,,,2,6.3136805555199995
785,1688797129.34,06.18.48,-8.8957786,116.303336617,1.0,0.9,12.6,4913.0,4947.0,29.0,0.8051,0.0983,,,,555.913,13258.0,-22.0,16085.0,0.896954,504_202307_08_0617_35_0000736,,,2,6.313705555555555
786,1688797129.44,06.18.48,-8.8957786,116.303336617,1.0,0.9,12.6,4914.0,4948.0,29.0,0.8053,0.0983,,,,555.913,13262.0,-20.0,16102.0,0.897154,504_202307_08_0617_35_0000737,,,2,6.313733333333333
787,1688797129.54,06.18.48,-8.8957786,116.303336617,1.0,0.9,12.6,4915.0,4949.0,29.0,0.8054,0.0983,,,,555.913,13262.0,-20.0,16077.0,0.897254,504_202307_08_0617_35_0000738,,,2,6.313761111111111
788,1688797129.64,06.18.48,-8.8957786,116.303336617,1.0,0.9,12.6,4916.0,4950.0,29.0,0.8056,0.0983,,,,555.913,13260.0,-24.0,16077.0,0.897454,504_202307_08_0617_35_0000739,,,2,6.3137888888888885
789,1688797129.75,06.18.48,-8.8957786,116.303336617,1.0,0.9,12.6,4918.0,4952.0,29.0,0.8059,0.1967,,,,555.913,13260.0,-24.0,16102.0,0.897754,504_202307_08_0617_35_0000740,,,2,6.31381944448
790,1688797129.85,06.18.49,-8.895771033,116.303363633,1.0,0.9,12.3,4918.0,4952.0,29.0,0.8059,0.0,,,,555.913,13261.0,-22.0,16093.0,0.897754,504_202307_08_0617_35_0000741,,,2,6.313847222186666
791,1688797129.95,06.18.49,-8.895771033,116.303363633,1.0,0.9,12.3,4920.0,4954.0,29.0,0.8063,0.1966,,,,555.913,13261.0,-22.0,16081.0,0.898154,504_202307_08_0617_35_0000742,,,2,6.313875000035555
792,1688797130.05,06.18.49,-8.895771033,116.303363633,1.0,0.9,12.3,4921.0,4955.0,29.0,0.8064,0.0983,,,,555.913,13259.0,-18.0,16077.0,0.898254,504_202307_08_0617_35_0000743,,,2,6.313902777742222
793,1688797130.14,06.18.49,-8.895771033,116.303363633,1.0,0.9,12.3,4923.0,4957.0,29.0,0.8068,0.1966,,,,555.913,13259.0,-18.0,16077.0,0.898654,504_202307_08_0617_35_0000744,,,2,6.313927777777778
794,1688797130.24,06.18.49,-8.895771033,116.303363633,1.0,0.9,12.3,4925.0,4959.0,29.0,0.8071,0.1967,,,,555.913,13262.0,-24.0,16081.0,0.898954,504_202307_08_0617_35_0000745,,,2,6.313955555555555
795,1688797130.34,06.18.49,-8.895771033,116.303363633,1.0,0.9,12.3,4925.0,4959.0,29.0,0.8071,0.0,,,,555.913,13262.0,-24.0,16085.0,0.898954,504_202307_08_0617_35_0000746,,,2,6.313983333333333
796,1688797130.44,06.18.49,-8.895771033,116.303363633,1.0,0.9,12.3,4926.0,4960.0,29.0,0.8073,0.0983,,,,555.913,13261.0,-19.0,16060.0,0.899154,504_202307_08_0617_35_0000747,,,2,6.314011111111111
797,1688797130.55,06.18.49,-8.895771033,116.303363633,1.0,0.9,12.3,4926.0,4960.0,29.0,0.8073,0.0,,,,555.913,13261.0,-19.0,16064.0,0.899154,504_202307_08_0617_35_0000748,,,2,6.314041666631111
798,1688797130.65,06.18.49,-8.895771033,116.303363633,1.0,0.9,12.3,4927.0,4961.0,29.0,0.8074,0.0983,,,,555.976,13259.0,15.0,16068.0,0.899265,504_202307_08_0617_35_0000749,,,2,6.314069444479999
799,1688797130.75,06.18.49,-8.895771033,116.303363633,1.0,0.9,12.3,4929.0,4963.0,29.0,0.8077,0.1967,,,,555.976,13259.0,15.0,16077.0,0.899565,504_202307_08_0617_35_0000750,,,2,6.314097222257778
800,1688797130.85,06.18.50,-8.89576385,116.303387583,1.0,0.9,10.4,4929.0,4963.0,29.0,0.8077,0.0,,,,555.985,13257.0,47.0,16085.0,0.899566,504_202307_08_0617_35_0000751,,,2,6.314124999964444
801,1688797130.95,06.18.50,-8.89576385,116.303387583,1.0,0.9,10.4,4930.0,4964.0,29.0,0.8079,0.0983,,,,555.985,13257.0,47.0,16102.0,0.899766,504_202307_08_0617_35_0000752,,,2,6.314152777813333
802,1688797131.04,06.18.50,-8.89576385,116.303387583,1.0,0.9,10.4,4931.0,4965.0,29.0,0.8081,0.0983,,,,556.008,13259.0,67.0,16060.0,0.89997,504_202307_08_0617_35_0000753,,,2,6.314177777777777
803,1688797131.14,06.18.50,-8.89576385,116.303387583,1.0,0.9,10.4,4932.0,4966.0,29.0,0.8082,0.0983,,,,556.008,13259.0,67.0,16081.0,0.90007,504_202307_08_0617_35_0000754,,,2,6.314205555555556
804,1688797131.24,06.18.50,-8.89576385,116.303387583,1.0,0.9,10.4,4934.0,4968.0,29.0,0.8086,0.1966,,,,556.029,13258.0,65.0,16081.0,0.900473,504_202307_08_0617_35_0000755,,,2,6.314233333333333
805,1688797131.34,06.18.50,-8.89576385,116.303387583,1.0,0.9,10.4,4935.0,4969.0,29.0,0.8087,0.0983,,,,556.029,13258.0,65.0,16077.0,0.900573,504_202307_08_0617_35_0000756,,,2,6.314261111111111
806,1688797131.44,06.18.50,-8.89576385,116.303387583,1.0,0.9,10.4,4936.0,4970.0,29.0,0.8089,0.0983,,,,556.06,13259.0,67.0,16064.0,0.900779,504_202307_08_0617_35_0000757,,,2,6.314288888888889
807,1688797131.54,06.18.50,-8.89576385,116.303387583,1.0,0.9,10.4,4937.0,4971.0,29.0,0.8091,0.0983,,,,556.06,13259.0,67.0,16068.0,0.900979,504_202307_08_0617_35_0000758,,,2,6.314316666666667
808,1688797131.64,06.18.50,-8.89576385,116.303387583,1.0,0.9,10.4,4938.0,4972.0,29.0,0.8092,0.0983,,,,556.095,13261.0,68.0,16085.0,0.901084,504_202307_08_0617_35_0000759,,,2,6.314344444444444
809,1688797131.74,06.18.50,-8.89576385,116.303387583,1.0,0.9,10.4,4939.0,4973.0,29.0,0.8094,0.0983,,,,556.095,13261.0,68.0,16068.0,0.901284,504_202307_08_0617_35_0000760,,,2,6.314372222222222
810,1688797131.85,06.18.51,-8.89575645,116.303412367,1.0,0.9,10.1,4940.0,4974.0,29.0,0.8095,0.0983,,,,556.109,13259.0,65.0,16093.0,0.901387,504_202307_08_0617_35_0000761,,,2,6.314402777742222
811,1688797131.95,06.18.51,-8.89575645,116.303412367,1.0,0.9,10.1,4941.0,4975.0,29.0,0.8097,0.0983,,,,556.109,13259.0,65.0,16098.0,0.901587,504_202307_08_0617_35_0000762,,,2,6.314430555591111
812,1688797132.05,06.18.51,-8.89575645,116.303412367,1.0,0.9,10.1,4941.0,4975.0,29.0,0.8097,0.0,,,,556.127,13260.0,66.0,16093.0,0.90159,504_202307_08_0617_35_0000763,,,2,6.314458333297778
813,1688797132.15,06.18.51,-8.89575645,116.303412367,1.0,0.9,10.1,4942.0,4976.0,29.0,0.8099,0.0983,,,,556.127,13260.0,66.0,16073.0,0.90179,504_202307_08_0617_35_0000764,,,2,6.314486111146667
814,1688797132.24,06.18.51,-8.89575645,116.303412367,1.0,0.9,10.1,4943.0,4977.0,29.0,0.81,0.0983,,,,556.151,13260.0,70.0,16068.0,0.901894,504_202307_08_0617_35_0000765,,,2,6.314511111111111
815,1688797132.35,06.18.51,-8.89575645,116.303412367,1.0,0.9,10.1,4944.0,4978.0,29.0,0.8102,0.0983,,,,556.151,13260.0,70.0,16056.0,0.902094,504_202307_08_0617_35_0000766,,,2,6.3145416666311105
816,1688797132.44,06.18.51,-8.89575645,116.303412367,1.0,0.9,10.1,4945.0,4979.0,29.0,0.8104,0.0983,,,,556.171,13262.0,70.0,16068.0,0.902297,504_202307_08_0617_35_0000767,,,2,6.314566666666667
817,1688797132.54,06.18.51,-8.89575645,116.303412367,1.0,0.9,10.1,4946.0,4980.0,29.0,0.8105,0.0983,,,,556.171,13262.0,70.0,16081.0,0.902397,504_202307_08_0617_35_0000768,,,2,6.314594444444444
818,1688797132.64,06.18.51,-8.89575645,116.303412367,1.0,0.9,10.1,4948.0,4982.0,29.0,0.8109,0.1966,,,,556.19,13262.0,64.0,16085.0,0.9028,504_202307_08_0617_35_0000769,,,2,6.314622222222222
819,1688797132.75,06.18.51,-8.89575645,116.303412367,1.0,0.9,10.1,4949.0,4983.0,29.0,0.811,0.0983,,,,556.19,13262.0,64.0,16068.0,0.9029,504_202307_08_0617_35_0000770,,,2,6.3146527778133335
820,1688797132.85,06.18.52,-8.895750317,116.303433383,1.0,0.9,9.8,4950.0,4984.0,29.0,0.8112,0.0983,,,,556.213,13262.0,67.0,16068.0,0.903104,504_202307_08_0617_35_0000771,,,2,6.31468055552
821,1688797132.95,06.18.52,-8.895750317,116.303433383,1.0,0.9,9.8,4951.0,4985.0,29.0,0.8113,0.0983,,,,556.213,13262.0,67.0,16081.0,0.903204,504_202307_08_0617_35_0000772,,,2,6.3147083333688885
822,1688797133.05,06.18.52,-8.895750317,116.303433383,1.0,0.9,9.8,4953.0,4987.0,29.0,0.8117,0.1967,,,,556.247,13262.0,69.0,16089.0,0.903609,504_202307_08_0617_35_0000773,,,2,6.314736111075556
823,1688797133.15,06.18.52,-8.895750317,116.303433383,1.0,0.9,9.8,4954.0,4988.0,29.0,0.8118,0.0983,,,,556.247,13262.0,69.0,16089.0,0.903709,504_202307_08_0617_35_0000774,,,2,6.314763888924444
824,1688797133.25,06.18.52,-8.895750317,116.303433383,1.0,0.9,9.8,4955.0,4989.0,29.0,0.812,0.0983,,,,556.274,13263.0,68.0,16060.0,0.903914,504_202307_08_0617_35_0000775,,,2,6.314791666631111
825,1688797133.34,06.18.52,-8.895750317,116.303433383,1.0,0.9,9.8,4956.0,4990.0,29.0,0.8122,0.0983,,,,556.274,13263.0,68.0,16089.0,0.904114,504_202307_08_0617_35_0000776,,,2,6.314816666666666
826,1688797133.44,06.18.52,-8.895750317,116.303433383,1.0,0.9,9.8,4957.0,4991.0,29.0,0.8123,0.0983,,,,556.542,13261.0,151.0,16073.0,0.904258,504_202307_08_0617_35_0000777,,,2,6.314844444444445
827,1688797133.55,06.18.52,-8.895750317,116.303433383,1.0,0.9,9.8,4958.0,4992.0,29.0,0.8125,0.0983,,,,556.542,13261.0,151.0,16089.0,0.904458,504_202307_08_0617_35_0000778,,,2,6.314874999964444
828,1688797133.64,06.18.52,-8.895750317,116.303433383,1.0,0.9,9.8,4959.0,4993.0,29.0,0.8127,0.0983,,,,556.649,13261.0,90.0,16089.0,0.904676,504_202307_08_0617_35_0000779,,,2,6.3149
829,1688797133.75,06.18.52,-8.895750317,116.303433383,1.0,0.9,9.8,4960.0,4994.0,29.0,0.8128,0.0983,,,,556.649,13261.0,90.0,16060.0,0.904776,504_202307_08_0617_35_0000780,,,2,6.314930555591111
830,1688797133.85,06.18.53,-8.895744217,116.303454883,1.0,0.9,9.4,4961.0,4995.0,29.0,0.813,0.0983,,,,556.756,13262.0,89.0,16064.0,0.904994,504_202307_08_0617_35_0000781,,,2,6.314958333297778
831,1688797133.95,06.18.53,-8.895744217,116.303454883,1.0,0.9,9.4,4962.0,4996.0,29.0,0.8131,0.0983,,,,556.756,13262.0,89.0,16068.0,0.905094,504_202307_08_0617_35_0000782,,,2,6.314986111146666
832,1688797134.04,06.18.53,-8.895744217,116.303454883,1.0,0.9,9.4,4963.0,4997.0,29.0,0.8133,0.0983,,,,556.848,13262.0,88.0,16081.0,0.905309,504_202307_08_0617_35_0000783,,,2,6.315011111111111
833,1688797134.14,06.18.53,-8.895744217,116.303454883,1.0,0.9,9.4,4965.0,4999.0,29.0,0.8136,0.1966,,,,556.848,13262.0,88.0,16077.0,0.905609,504_202307_08_0617_35_0000784,,,2,6.315038888888889
834,1688797134.25,06.18.53,-8.895744217,116.303454883,1.0,0.9,9.4,4967.0,5001.0,29.0,0.814,0.1967,,,,556.955,13262.0,92.0,16089.0,0.906026,504_202307_08_0617_35_0000785,,,2,6.315069444408889
835,1688797134.35,06.18.53,-8.895744217,116.303454883,1.0,0.9,9.4,4967.0,5001.0,29.0,0.814,0.1967,,,,556.955,13262.0,92.0,16068.0,0.906026,504_202307_08_0617_35_0000786,,,2,6.315097222186666
836,1688797134.44,06.18.53,-8.895744217,116.303454883,1.0,0.9,9.4,4967.0,5001.0,29.0,0.814,0.1967,,,,557.05,13261.0,89.0,16068.0,0.906042,504_202307_08_0617_35_0000787,,,2,6.315122222222222
837,1688797134.55,06.18.53,-8.895744217,116.303454883,1.0,0.9,9.4,4967.0,5001.0,29.0,0.814,0.1967,,,,557.05,13261.0,89.0,16068.0,0.906042,504_202307_08_0617_35_0000788,,,2,6.315152777742222
838,1688797134.65,06.18.53,-8.895744217,116.303454883,1.0,0.9,9.4,4967.0,5001.0,29.0,0.814,0.1967,,,,557.145,13262.0,90.0,16089.0,0.906058,504_202307_08_0617_35_0000789,,,2,6.315180555591111
839,1688797134.75,06.18.53,-8.895744217,116.303454883,1.0,0.9,9.4,4967.0,5001.0,29.0,0.814,0.1967,,,,557.145,13262.0,90.0,16073.0,0.906058,504_202307_08_0617_35_0000790,,,2,6.315208333368889
840,1688797134.85,06.18.54,-8.895738267,116.303476567,1.0,0.9,9.1,4967.0,5001.0,29.0,0.814,0.1967,,,,557.16,13262.0,57.0,16068.0,0.90606,504_202307_08_0617_35_0000791,,,2,6.3152361110755555
841,1688797134.94,06.18.54,-8.895738267,116.303476567,1.0,0.9,9.1,4967.0,5001.0,29.0,0.814,0.1967,,,,557.16,13262.0,57.0,16056.0,0.90606,504_202307_08_0617_35_0000792,,,2,6.315261111111111
842,1688797135.04,06.18.54,-8.895738267,116.303476567,1.0,0.9,9.1,4967.0,5001.0,29.0,0.814,0.1967,,,,557.162,13264.0,51.0,16081.0,0.906061,504_202307_08_0617_35_0000793,,,2,6.3152888888888885
843,1688797135.14,06.18.54,-8.895738267,116.303476567,1.0,0.9,9.1,4967.0,5001.0,29.0,0.814,0.1967,,,,557.162,13264.0,51.0,16085.0,0.906061,504_202307_08_0617_35_0000794,,,2,6.315316666666667
844,1688797135.24,06.18.54,-8.895738267,116.303476567,1.0,0.9,9.1,4967.0,5001.0,29.0,0.814,0.1967,,,,661.302,12710.0,42323.0,16085.0,0.923268,504_202307_08_0617_35_0000795,,,2,6.315344444444444
845,1688797135.34,06.18.54,-8.895738267,116.303476567,1.0,0.9,9.1,4967.0,5001.0,29.0,0.814,0.1967,,,,661.302,12710.0,42323.0,16068.0,0.923268,504_202307_08_0617_35_0000796,,,2,6.315372222222222
846,1688797135.44,06.18.54,-8.895738267,116.303476567,1.0,0.9,9.1,4967.0,5001.0,29.0,0.814,0.1967,,,,748.389,12758.0,34580.0,16089.0,0.937657,504_202307_08_0617_35_0000797,,,2,6.3153999999999995
847,1688797135.55,06.18.54,-8.895738267,116.303476567,1.0,0.9,9.1,4967.0,5001.0,29.0,0.814,0.1967,,,,748.389,12758.0,34580.0,16068.0,0.937657,504_202307_08_0617_35_0000798,,,2,6.31543055552
848,1688797135.65,06.18.54,-8.895738267,116.303476567,1.0,0.9,9.1,4967.0,5001.0,29.0,0.814,0.1967,,,,774.008,13059.0,9863.0,16077.0,0.94189,504_202307_08_0617_35_0000799,,,2,6.3154583333688885
849,1688797135.75,06.18.54,-8.895738267,116.303476567,1.0,0.9,9.1,4967.0,5001.0,29.0,0.814,0.1967,,,,774.008,13059.0,9863.0,16056.0,0.94189,504_202307_08_0617_35_0000800,,,2,6.315486111146667
850,1688797135.84,06.18.55,-8.8957332,116.303494567,1.0,0.8,8.8,4967.0,5001.0,29.0,0.814,0.1967,,,,774.77,13193.0,331.0,16073.0,0.942016,504_202307_08_0617_35_0000801,,,2,6.315511111111111
851,1688797135.94,06.18.55,-8.8957332,116.303494567,1.0,0.8,8.8,4967.0,5001.0,29.0,0.814,0.1967,,,,774.77,13193.0,331.0,16073.0,0.942016,504_202307_08_0617_35_0000802,,,2,6.315538888888889
852,1688797136.04,06.18.55,-8.8957332,116.303494567,1.0,0.8,8.8,4967.0,5001.0,29.0,0.814,0.1967,,,,775.747,13206.0,408.0,16081.0,0.942178,504_202307_08_0617_35_0000803,,,2,6.315566666666666
853,1688797136.14,06.18.55,-8.8957332,116.303494567,1.0,0.8,8.8,4967.0,5001.0,29.0,0.814,0.1967,,,,775.747,13206.0,408.0,16052.0,0.942178,504_202307_08_0617_35_0000804,,,2,6.315594444444444
854,1688797136.25,06.18.55,-8.8957332,116.303494567,1.0,0.8,8.8,4967.0,5001.0,29.0,0.814,0.1967,,,,776.465,13213.0,313.0,16077.0,0.942296,504_202307_08_0617_35_0000805,,,2,6.315624999964444
855,1688797136.35,06.18.55,-8.8957332,116.303494567,1.0,0.8,8.8,4967.0,5001.0,29.0,0.814,0.1967,,,,776.465,13213.0,313.0,16064.0,0.942296,504_202307_08_0617_35_0000806,,,2,6.315652777742222
856,1688797136.44,06.18.55,-8.8957332,116.303494567,1.0,0.8,8.8,5054.0,5088.0,29.0,0.8282,3.1463,,,,777.454,13214.0,414.0,16089.0,0.95146,504_202307_08_0617_35_0000807,,,2,6.315677777777777
857,1688797136.55,06.18.55,-8.8957332,116.303494567,1.0,0.8,8.8,5306.0,5340.0,29.0,0.8695,3.343,,,,777.454,13214.0,414.0,16085.0,0.99796,504_202307_08_0617_35_0000808,,,2,6.315708333297778
858,1688797136.65,06.18.55,-8.8957332,116.303494567,1.0,0.8,8.8,5357.0,5391.0,29.0,0.8779,5.0144,,,,778.534,13217.0,449.0,16085.0,1.006538,504_202307_08_0617_35_0000809,,,2,6.315736111146666
859,1688797136.74,06.18.55,-8.8957332,116.303494567,1.0,0.8,8.8,5415.0,5449.0,29.0,0.8874,5.7027,,,,778.534,13217.0,449.0,16081.0,1.016038,504_202307_08_0617_35_0000810,,,2,6.315761111111111
860,1688797136.84,06.18.56,-8.895728867,116.303510367,1.0,0.8,7.0,5466.0,5500.0,29.0,0.8957,5.0144,,,,778.534,13217.0,449.0,16073.0,1.024338,504_202307_08_0617_35_0000811,,,2,6.315788888888889
861,1688797136.94,06.18.56,-8.895728867,116.303510367,1.0,0.8,7.0,5524.0,5558.0,29.0,0.9052,5.7027,,,,778.534,13217.0,449.0,16052.0,1.033838,504_202307_08_0617_35_0000812,,,2,6.315816666666667
862,1688797137.04,06.18.56,-8.895728867,116.303510367,1.0,0.8,7.0,5578.0,5612.0,29.0,0.9141,5.3094,,,,781.189,13220.0,540.0,16060.0,1.043177,504_202307_08_0617_35_0000813,,,2,6.315844444444444
863,1688797137.14,06.18.56,-8.895728867,116.303510367,1.0,0.8,7.0,5617.0,5651.0,29.0,0.9205,3.8346,,,,781.189,13220.0,540.0,16077.0,1.049577,504_202307_08_0617_35_0000814,,,2,6.315872222222222
864,1688797137.24,06.18.56,-8.895728867,116.303510367,1.0,0.8,7.0,5672.0,5706.0,29.0,0.9295,5.4077,,,,782.343,13225.0,473.0,16056.0,1.058768,504_202307_08_0617_35_0000815,,,2,6.3159
865,1688797137.35,06.18.56,-8.895728867,116.303510367,1.0,0.8,7.0,5732.0,5766.0,29.0,0.9393,5.8993,,,,782.343,13225.0,473.0,16077.0,1.068568,504_202307_08_0617_35_0000816,,,2,6.31593055552
866,1688797137.44,06.18.56,-8.895728867,116.303510367,1.0,0.8,7.0,5780.0,5814.0,29.0,0.9472,4.7195,,,,783.841,13222.0,603.0,16081.0,1.076715,504_202307_08_0617_35_0000817,,,2,6.315955555555555
867,1688797137.55,06.18.56,-8.895728867,116.303510367,1.0,0.8,7.0,5833.0,5867.0,29.0,0.9559,5.2111,,,,783.841,13222.0,603.0,16081.0,1.085415,504_202307_08_0617_35_0000818,,,2,6.3159861110755555
868,1688797137.64,06.18.56,-8.895728867,116.303510367,1.0,0.8,7.0,5897.0,5931.0,29.0,0.9664,6.2926,,,,785.061,13225.0,499.0,16077.0,1.096117,504_202307_08_0617_35_0000819,,,2,6.316011111111111
869,1688797137.74,06.18.56,-8.895728867,116.303510367,1.0,0.8,7.0,5961.0,5995.0,29.0,0.9769,6.2926,,,,785.061,13225.0,499.0,16085.0,1.106617,504_202307_08_0617_35_0000820,,,2,6.3160388888888885
870,1688797137.85,06.18.57,-8.895724667,116.303523883,1.0,0.8,6.7,6021.0,6055.0,29.0,0.9867,5.8993,,,,786.56,13225.0,601.0,16077.0,1.116664,504_202307_08_0617_35_0000821,,,2,6.316069444408889
871,1688797137.95,06.18.57,-8.895724667,116.303523883,1.0,0.8,6.7,6079.0,6113.0,29.0,0.9962,5.7027,,,,786.56,13225.0,601.0,16068.0,1.126164,504_202307_08_0617_35_0000822,,,2,6.316097222257778
872,1688797138.05,06.18.57,-8.895724667,116.303523883,1.0,0.8,6.7,6147.0,6181.0,29.0,1.0073,6.6859,,,,787.787,13227.0,502.0,16068.0,1.137467,504_202307_08_0617_35_0000823,,,2,6.316124999964444
873,1688797138.14,06.18.57,-8.895724667,116.303523883,1.0,0.8,6.7,6207.0,6241.0,29.0,1.0172,5.8994,,,,787.787,13227.0,502.0,16068.0,1.147367,504_202307_08_0617_35_0000824,,,2,6.3161499999999995
874,1688797138.25,06.18.57,-8.895724667,116.303523883,1.0,0.8,6.7,6265.0,6299.0,29.0,1.0267,5.7027,,,,789.292,13225.0,610.0,16089.0,1.157116,504_202307_08_0617_35_0000825,,,2,6.31618055552
875,1688797138.35,06.18.57,-8.895724667,116.303523883,1.0,0.8,6.7,6332.0,6366.0,29.0,1.0377,6.5876,,,,789.292,13225.0,610.0,16064.0,1.168116,504_202307_08_0617_35_0000826,,,2,6.316208333297777
876,1688797138.44,06.18.57,-8.895724667,116.303523883,1.0,0.8,6.7,6406.0,6440.0,29.0,1.0498,7.2759,,,,790.54,13231.0,508.0,16081.0,1.180422,504_202307_08_0617_35_0000827,,,2,6.316233333333333
877,1688797138.54,06.18.57,-8.895724667,116.303523883,1.0,0.8,6.7,6473.0,6507.0,29.0,1.0608,6.5876,,,,790.54,13231.0,508.0,16085.0,1.191422,504_202307_08_0617_35_0000828,,,2,6.316261111111111
878,1688797138.64,06.18.57,-8.895724667,116.303523883,1.0,0.8,6.7,6535.0,6569.0,29.0,1.0709,6.096,,,,792.112,13229.0,625.0,16081.0,1.201782,504_202307_08_0617_35_0000829,,,2,6.316288888888889
879,1688797138.75,06.18.57,-8.895724667,116.303523883,1.0,0.8,6.7,6602.0,6636.0,29.0,1.0819,6.5876,,,,792.112,13229.0,625.0,16085.0,1.212782,504_202307_08_0617_35_0000830,,,2,6.3163194444799995
880,1688797138.84,06.18.58,-8.8957202,116.303539467,1.0,0.8,7.0,6679.0,6713.0,29.0,1.0945,7.5708,,,,793.442,13231.0,535.0,16056.0,1.225601,504_202307_08_0617_35_0000831,,,2,6.316344444444444
881,1688797138.95,06.18.58,-8.8957202,116.303539467,1.0,0.8,7.0,6758.0,6792.0,29.0,1.1075,7.7675,,,,793.442,13231.0,535.0,16073.0,1.238601,504_202307_08_0617_35_0000832,,,2,6.316375000035555
882,1688797139.05,06.18.58,-8.8957202,116.303539467,1.0,0.8,7.0,6829.0,6863.0,29.0,1.1191,6.9809,,,,795.121,13230.0,666.0,16073.0,1.250479,504_202307_08_0617_35_0000833,,,2,6.316402777742222
883,1688797139.15,06.18.58,-8.8957202,116.303539467,1.0,0.8,7.0,6905.0,6939.0,29.0,1.1315,7.4725,,,,795.121,13230.0,666.0,16073.0,1.262879,504_202307_08_0617_35_0000834,,,2,6.316430555591111
884,1688797139.25,06.18.58,-8.8957202,116.303539467,1.0,0.8,7.0,6986.0,7020.0,29.0,1.1448,7.9641,,,,796.733,13230.0,648.0,16093.0,1.276445,504_202307_08_0617_35_0000835,,,2,6.316458333297778
885,1688797139.35,06.18.58,-8.8957202,116.303539467,1.0,0.8,7.0,7066.0,7100.0,29.0,1.1579,7.8658,,,,796.733,13230.0,648.0,16081.0,1.289545,504_202307_08_0617_35_0000836,,,2,6.316486111075555
886,1688797139.45,06.18.58,-8.8957202,116.303539467,1.0,0.8,7.0,7153.0,7187.0,29.0,1.1722,8.554,,,,798.079,13230.0,539.0,16077.0,1.304068,504_202307_08_0617_35_0000837,,,2,6.316513888924444
887,1688797139.55,06.18.58,-8.8957202,116.303539467,1.0,0.8,7.0,7238.0,7272.0,29.0,1.1861,8.3573,,,,798.079,13230.0,539.0,16077.0,1.317968,504_202307_08_0617_35_0000838,,,2,6.316541666631111
888,1688797139.64,06.18.58,-8.8957202,116.303539467,1.0,0.8,7.0,7322.0,7356.0,29.0,1.1999,8.2591,,,,799.741,13230.0,664.0,16085.0,1.332042,504_202307_08_0617_35_0000839,,,2,6.316566666666667
889,1688797139.74,06.18.58,-8.8957202,116.303539467,1.0,0.8,7.0,7407.0,7441.0,29.0,1.2138,8.3574,,,,799.741,13230.0,664.0,16102.0,1.345942,504_202307_08_0617_35_0000840,,,2,6.316594444444444
890,1688797139.85,06.18.59,-8.8957146,116.3035587,1.0,0.8,7.7,7488.0,7522.0,29.0,1.2271,7.9641,,,,801.342,13229.0,638.0,16064.0,1.359507,504_202307_08_0617_35_0000841,,,2,6.316624999964445
891,1688797139.95,06.18.59,-8.8957146,116.3035587,1.0,0.8,7.7,7574.0,7608.0,29.0,1.2412,8.4558,,,,801.342,13229.0,638.0,16056.0,1.373607,504_202307_08_0617_35_0000842,,,2,6.316652777813333
892,1688797140.05,06.18.59,-8.8957146,116.3035587,1.0,0.8,7.7,7663.0,7697.0,29.0,1.2558,8.7507,,,,802.982,13230.0,658.0,16060.0,1.388478,504_202307_08_0617_35_0000843,,,2,6.31668055552
893,1688797140.15,06.18.59,-8.8957146,116.3035587,1.0,0.8,7.7,7757.0,7791.0,29.0,1.2712,9.2423,,,,802.982,13230.0,658.0,16073.0,1.403878,504_202307_08_0617_35_0000844,,,2,6.316708333368888
